Word,POS Tag,Error,ref,Hawkins,Ntype,Abstract
floor,NOUN,correct,ref,situational,sing,concr
because,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
little,ADJ,-,-,-,-,-
children,NOUN,correct,ref,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
do,VERB,-,-,-,-,-
shopping,NOUN,-,-,-,-,-
every,DET,-,-,-,-,-
Saturday,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
it,PRON,-,-,-,-,-
always,ADV,-,-,-,-,-
takes,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
about,ADV,-,-,-,-,-
three,NUM,-,-,-,-,-
hours,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
February,PROPN,-,-,-,-,-
20,NUM,-,-,-,-,-
",",PUNCT,-,-,-,-,-
2014,NUM,-,-,-,-,-
Dear,ADJ,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Schroeder,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
You,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
looking,VERB,-,-,-,-,-
for,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
new,ADJ,-,-,-,-,-
assistant,NOUN,correct,nonref,indef,sing,concr
for,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
Marketing,NOUN,-,-,-,-,-
Director,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
highly,ADV,-,-,-,-,-
recommend,VERB,-,-,-,-,-
my,PRON,-,-,-,-,-
colleague,NOUN,-,-,-,-,-
Ms.,PROPN,-,-,-,-,-
Dress,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
really,ADV,-,-,-,-,-
a,DET,-,-,-,-,-
pleasure,NOUN,correct,pred/prop,indef,sing,abstr
to,PART,-,-,-,-,-
work,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
her,PRON,-,-,-,-,-
for,ADP,-,-,-,-,-
8,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Ms,PROPN,-,-,-,-,-
Dress,PROPN,-,-,-,-,-
was,AUX,-,-,-,-,-
assistant,NOUN,error,pred/prop,indef,sing,concr
of,ADP,-,-,-,-,-
our,PRON,-,-,-,-,-
Sales,NOUN,-,-,-,-,-
&,CCONJ,-,-,-,-,-
amp;amp,NOUN,-,-,-,-,-
;,PUNCT,-,-,-,-,-
Marketing,NOUN,-,-,-,-,-
Director,NOUN,-,-,-,-,-
at,ADP,-,-,-,-,-
SPORT1,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
She,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
well,ADV,-,-,-,-,-
organized,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
hardworking,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
She,PRON,-,-,-,-,-
worked,VERB,-,-,-,-,-
efficient,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
needed,VERB,-,-,-,-,-
less,ADJ,-,-,-,-,-
time,NOUN,-,-,-,-,-
as,ADP,-,-,-,-,-
other,ADJ,-,-,-,-,-
colleagues,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
her,PRON,-,-,-,-,-
work,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Her,PRON,-,-,-,-,-
presentations,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
meetings,NOUN,correct,nonref,indef,pl,abstr
were,AUX,-,-,-,-,-
excellent,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
She,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
always,ADV,-,-,-,-,-
reliable,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
a,DET,-,-,-,-,-
good,ADJ,-,-,-,-,-
team,NOUN,-,-,-,-,-
player,NOUN,correct,pred/prop,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
miss,VERB,-,-,-,-,-
her,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Please,INTJ,-,-,-,-,-
feel,VERB,-,-,-,-,-
free,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
contact,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
at,ADP,-,-,-,-,-
:,PUNCT,-,-,-,-,-
xxx@SPORT1.com,PROPN,-,-,-,-,-
Sincerely,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Peter,PROPN,-,-,-,-,-
Mueller,PROPN,-,-,-,-,-
Director,NOUN,-,-,-,-,-
Sports,NOUN,-,-,-,-,-
SPORT1,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
February,PROPN,-,-,-,-,-
"13,2014",NUM,-,-,-,-,-
To,ADP,-,-,-,-,-
whom,PRON,-,-,-,-,-
it,PRON,-,-,-,-,-
may,AUX,-,-,-,-,-
concern,VERB,-,-,-,-,-
:,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
am,AUX,-,-,-,-,-
writing,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
highly,ADV,-,-,-,-,-
recommend,VERB,-,-,-,-,-
James,PROPN,-,-,-,-,-
Mole,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
worked,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Mole,PROPN,-,-,-,-,-
for,ADP,-,-,-,-,-
two,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
at,ADP,-,-,-,-,-
Sunset,PROPN,-,-,-,-,-
Computers,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Mole,PROPN,-,-,-,-,-
was,AUX,-,-,-,-,-
product,NOUN,-,-,-,-,-
manager,NOUN,error,pred/prop,indef,sing,concr
of,ADP,-,-,-,-,-
R&amp;amp;D,PROPN,-,-,-,-,-
at,ADP,-,-,-,-,-
Sunset,PROPN,-,-,-,-,-
Computers,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
hardworking,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
always,ADV,-,-,-,-,-
had,VERB,-,-,-,-,-
good,ADJ,-,-,-,-,-
ideas,NOUN,correct,nonref,indef,pl,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
isnever,VERB,-,-,-,-,-
late,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
I,PRON,-,-,-,-,-
get,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
at,ADP,-,-,-,-,-
quarter,NOUN,-,-,-,-,-
to,ADP,-,-,-,-,-
six,NUM,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
morning,NOUN,-,-,-,-,-
every,DET,-,-,-,-,-
day,NOUN,error,pred/prop,indef,sing,abstr
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
week,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
At,ADP,-,-,-,-,-
quarter,NOUN,-,-,-,-,-
to,ADP,-,-,-,-,-
seven,NUM,-,-,-,-,-
I,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
breakfast,NOUN,correct,nonref,indef,mass,concr
",",PUNCT,-,-,-,-,-
at,ADP,-,-,-,-,-
quarter,NOUN,-,-,-,-,-
pas,NOUN,-,-,-,-,-
seven,NUM,-,-,-,-,-
I,PRON,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
work,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
At,ADP,-,-,-,-,-
six,NUM,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
evening,NOUN,-,-,-,-,-
I,PRON,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
house,NOUN,error,ref,situational,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Sometimes,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
go,VERB,-,-,-,-,-
working,VERB,-,-,-,-,-
on,ADP,-,-,-,-,-
weekend,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
When,ADV,-,-,-,-,-
it,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
day,NOUN,-,-,-,-,-
off,ADP,-,-,-,-,-
I,PRON,-,-,-,-,-
get,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
at,ADP,-,-,-,-,-
eight,NUM,-,-,-,-,-
o'clock,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
morning,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
have,VERB,-,-,-,-,-
breakfast,NOUN,correct,nonref,indef,mass,concr
at,ADP,-,-,-,-,-
eight,NUM,-,-,-,-,-
thirteen,NUM,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
go,VERB,-,-,-,-,-
to,SCONJ,-,-,-,-,-
running,VERB,-,-,-,-,-
three,NUM,-,-,-,-,-
or,CCONJ,-,-,-,-,-
four,NUM,-,-,-,-,-
day,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
week,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
like,VERB,-,-,-,-,-
football,NOUN,correct,nonref,indef,mass,abstr
but,CCONJ,-,-,-,-,-
do,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
playing,VERB,-,-,-,-,-
football,NOUN,correct,nonref,indef,mass,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
October,PROPN,-,-,-,-,-
25,NUM,-,-,-,-,-
",",PUNCT,-,-,-,-,-
2013,NUM,-,-,-,-,-
To,ADP,-,-,-,-,-
all,DET,-,-,-,-,-
who,PRON,-,-,-,-,-
are,AUX,-,-,-,-,-
interested,ADJ,-,-,-,-,-
:,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
m,AUX,-,-,-,-,-
sending,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
high,ADJ,-,-,-,-,-
recommendation,NOUN,error,ref,indef,sing,abstr
of,ADP,-,-,-,-,-
Jim,PROPN,-,-,-,-,-
Brown,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
 ,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
worked,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
him,PRON,-,-,-,-,-
at,ADP,-,-,-,-,-
construction,NOUN,-,-,-,-,-
project,NOUN,error,ref,indef,sing,abstr
about,ADV,-,-,-,-,-
3,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Brown,PROPN,-,-,-,-,-
worked,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
us,PRON,-,-,-,-,-
as,ADP,-,-,-,-,-
logistics,NOUN,-,-,-,-,-
chief,NOUN,error,pred/prop,indef,sing,concr
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
due,ADJ,-,-,-,-,-
to,ADP,-,-,-,-,-
he,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
we,PRON,-,-,-,-,-
had,VERB,-,-,-,-,-
no,DET,-,-,-,-,-
delays,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
needed,VERB,-,-,-,-,-
deliveries,NOUN,correct,nonref,indef,pl,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Brown,PROPN,-,-,-,-,-
is,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
punctual,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
have,VERB,-,-,-,-,-
good,ADJ,-,-,-,-,-
control,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
auditing,NOUN,-,-,-,-,-
qualities,NOUN,correct,ref,indef,pl,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Usually,ADV,-,-,-,-,-
resolving,VERB,-,-,-,-,-
little,ADJ,-,-,-,-,-
collisions,NOUN,correct,nonref,indef,pl,abstr
took,VERB,-,-,-,-,-
his,PRON,-,-,-,-,-
3,NUM,-,-,-,-,-
-,SYM,-,-,-,-,-
4,NUM,-,-,-,-,-
days,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
bigger,ADJ,-,-,-,-,-
troubles,NOUN,correct,nonref,indef,pl,abstr
we,PRON,-,-,-,-,-
solved,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
he,PRON,-,-,-,-,-
in,ADP,-,-,-,-,-
1,NUM,-,-,-,-,-
-,SYM,-,-,-,-,-
2,NUM,-,-,-,-,-
month,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
what,PRON,-,-,-,-,-
not,PART,-,-,-,-,-
stopped,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
project,NOUN,-,-,-,-,-
process,NOUN,correct,ref,explanatory,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
perfect,ADJ,-,-,-,-,-
manager,NOUN,error,pred/prop,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Please,INTJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
feel,VERB,-,-,-,-,-
free,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
contact,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
about,ADP,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Brown,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
With,ADP,-,-,-,-,-
best,ADJ,-,-,-,-,-
regards,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
John,PROPN,-,-,-,-,-
Man,PROPN,-,-,-,-,-
Koak,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Architecture,PROPN,-,-,-,-,-
Chief,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Clospole,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
hello,INTJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
tell,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
about,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
chores,NOUN,-,-,-,-,-
:,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
get,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
at,ADP,-,-,-,-,-
6:30,NUM,-,-,-,-,-
AM,NOUN,-,-,-,-,-
everyday,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
make,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
bed,NOUN,correct,ref,situational,sing,concr
after,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
get,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
every,DET,-,-,-,-,-
morning,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
do,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
house,NOUN,correct,ref,indef,sing,concr
work,NOUN,correct,nonref,situational,mass,abstr
everyday,ADV,-,-,-,-,-
because,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
like,VERB,-,-,-,-,-
having,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
clean,ADJ,-,-,-,-,-
house,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
set,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
table,NOUN,-,-,-,-,-
before,SCONJ,-,-,-,-,-
we,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
dinner,NOUN,error,nonref,indef,mass,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
wash,VERB,-,-,-,-,-
dishes,NOUN,error,nonref,situational,pl,concr
after,SCONJ,-,-,-,-,-
we,PRON,-,-,-,-,-
eat,VERB,-,-,-,-,-
dinner,NOUN,correct,nonref,indef,mass,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
always,ADV,-,-,-,-,-
do,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
shopping,NOUN,-,-,-,-,-
on,ADP,-,-,-,-,-
saturday,PROPN,-,-,-,-,-
afternoon,NOUN,-,-,-,-,-
because,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
do,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
have,VERB,-,-,-,-,-
time,NOUN,correct,nonref,indef,mass,abstr
to,PART,-,-,-,-,-
go,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
shops,NOUN,correct,nonref,indef,pl,concr
on,ADP,-,-,-,-,-
other,ADJ,-,-,-,-,-
days,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
often,ADV,-,-,-,-,-
walk,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
the,DET,-,-,-,-,-
dog,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
sunday,PROPN,-,-,-,-,-
afternoon,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
that,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
all,DET,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
look,VERB,-,-,-,-,-
forward,ADV,-,-,-,-,-
to,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
reply,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
August,PROPN,-,-,-,-,-
18,NUM,-,-,-,-,-
",",PUNCT,-,-,-,-,-
2013,NUM,-,-,-,-,-
To,ADP,-,-,-,-,-
whom,PRON,-,-,-,-,-
it,PRON,-,-,-,-,-
may,AUX,-,-,-,-,-
concern,VERB,-,-,-,-,-
:,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
higly,ADV,-,-,-,-,-
recommend,VERB,-,-,-,-,-
Andreas,PROPN,-,-,-,-,-
Meyer,PROPN,-,-,-,-,-
to,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
company,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
worked,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Meyer,PROPN,-,-,-,-,-
for,ADP,-,-,-,-,-
ten,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
at,ADP,-,-,-,-,-
Smith,PROPN,-,-,-,-,-
&,CCONJ,-,-,-,-,-
amp;amp,PROPN,-,-,-,-,-
;,PUNCT,-,-,-,-,-
Wesson,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Meyer,PROPN,-,-,-,-,-
was,AUX,-,-,-,-,-
an,DET,-,-,-,-,-
Ingenieur,PROPN,-,-,-,-,-
of,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
IT,PROPN,-,-,-,-,-
at,ADP,-,-,-,-,-
Smith,PROPN,-,-,-,-,-
&,CCONJ,-,-,-,-,-
amp;amp,PROPN,-,-,-,-,-
;,PUNCT,-,-,-,-,-
Wesson,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
His,PRON,-,-,-,-,-
work,NOUN,-,-,-,-,-
was,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
efficently,ADV,-,-,-,-,-
for,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
company,NOUN,correct,ref,anaphoric,sing,concr
and,CCONJ,-,-,-,-,-
he,PRON,-,-,-,-,-
got,VERB,-,-,-,-,-
an,DET,-,-,-,-,-
Award,PROPN,-,-,-,-,-
for,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
best,ADJ,-,-,-,-,-
idea,NOUN,correct,ref,situational,sing,abstr
to,PART,-,-,-,-,-
built,VERB,-,-,-,-,-
an,DET,-,-,-,-,-
pressure,NOUN,-,-,-,-,-
pump,NOUN,correct,nonref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
well,ADV,-,-,-,-,-
organized,VERB,-,-,-,-,-
and,CCONJ,-,-,-,-,-
a,DET,-,-,-,-,-
good,ADJ,-,-,-,-,-
team,NOUN,-,-,-,-,-
player,NOUN,correct,pred/prop,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
any,DET,-,-,-,-,-
questions,NOUN,-,-,-,-,-
about,ADP,-,-,-,-,-
Anreas,PROPN,-,-,-,-,-
Meyer,PROPN,-,-,-,-,-
please,INTJ,-,-,-,-,-
feel,VERB,-,-,-,-,-
free,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
contact,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
Perry,PROPN,-,-,-,-,-
xxx@hollywood.com,PROPN,-,-,-,-,-
Sincerly,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
March,PROPN,-,-,-,-,-
30,NUM,-,-,-,-,-
",",PUNCT,-,-,-,-,-
2013,NUM,-,-,-,-,-
To,ADP,-,-,-,-,-
whom,PRON,-,-,-,-,-
it,PRON,-,-,-,-,-
may,AUX,-,-,-,-,-
concern,VERB,-,-,-,-,-
:,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
highly,ADV,-,-,-,-,-
recommend,VERB,-,-,-,-,-
Jorge,PROPN,-,-,-,-,-
Harrison,PROPN,-,-,-,-,-
to,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
company,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
worked,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
Jorge,PROPN,-,-,-,-,-
for,ADP,-,-,-,-,-
five,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
at,ADP,-,-,-,-,-
PotPracy,PROPN,-,-,-,-,-
Company,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Harrison,PROPN,-,-,-,-,-
was,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
excellent,ADJ,-,-,-,-,-
webdesign,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
make,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
nice,ADJ,-,-,-,-,-
projects,NOUN,error,ref,indef,pl,abstr
with,ADP,-,-,-,-,-
us,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
smart,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
creative,ADJ,-,-,-,-,-
employee,NOUN,error,pred/prop,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
He,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
long,ADJ,-,-,-,-,-
experience,NOUN,error,ref,indef,mass,abstr
in,ADP,-,-,-,-,-
large,ADJ,-,-,-,-,-
projects,NOUN,correct,nonref,indef,pl,abstr
and,CCONJ,-,-,-,-,-
to,PART,-,-,-,-,-
work,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
team,NOUN,error,nonref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Please,INTJ,-,-,-,-,-
feel,VERB,-,-,-,-,-
free,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
contact,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
abaout,ADP,-,-,-,-,-
Jorge,PROPN,-,-,-,-,-
at,ADP,-,-,-,-,-
xxx@potpracy.com.br,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Sincerely,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Michael,PROPN,-,-,-,-,-
Reis,PROPN,-,-,-,-,-
Vice,PROPN,-,-,-,-,-
President,PROPN,-,-,-,-,-
PotPracy,PROPN,-,-,-,-,-
Company,PROPN,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
February,PROPN,-,-,-,-,-
23,NUM,-,-,-,-,-
",",PUNCT,-,-,-,-,-
2014,NUM,-,-,-,-,-
To,ADP,-,-,-,-,-
whom,PRON,-,-,-,-,-
it,PRON,-,-,-,-,-
may,AUX,-,-,-,-,-
concern,VERB,-,-,-,-,-
:,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
am,AUX,-,-,-,-,-
writing,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
recomend,VERB,-,-,-,-,-
Luis,PROPN,-,-,-,-,-
Felipe,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
worked,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Felipe,PROPN,-,-,-,-,-
for,ADP,-,-,-,-,-
two,NUM,-,-,-,-,-
years,NOUN,-,-,-,-,-
at,ADP,-,-,-,-,-
Ramah,PROPN,-,-,-,-,-
Projects,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Mr.,PROPN,-,-,-,-,-
Luis,PROPN,-,-,-,-,-
is,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
very,ADV,-,-,-,-,-
handfull,ADJ,-,-,-,-,-
person,NOUN,correct,pred/prop,indef,sing,concr
and,CCONJ,-,-,-,-,-
he,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
creative,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
has,VERB,-,-,-,-,-
an,DET,-,-,-,-,-
easy,ADJ,-,-,-,-,-
relationship,NOUN,correct,ref,indef,sing,abstr
with,ADP,-,-,-,-,-
