Word,POS Tag,def,ref,Hawkins
or,CCONJ,-,-,-
four,NUM,-,-,-
day,NOUN,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
week,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
like,VERB,-,-,-
indef,nonref,indef,,
but,CCONJ,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
playing,VERB,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
October,PROPN,-,-,-
25,NUM,-,-,-
",",PUNCT,-,-,-
2013,NUM,-,-,-
To,ADP,-,-,-
all,DET,-,-,-
who,PRON,-,-,-
are,AUX,-,-,-
interested,ADJ,-,-,-
:,PUNCT,-,-,-
I,PRON,-,-,-
m,AUX,-,-,-
sending,VERB,-,-,-
you,PRON,-,-,-
high,ADJ,-,-,-
indef,ref,indef,,
of,ADP,-,-,-
Jim,PROPN,-,-,-
Brown,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
I,PRON,-,-,-
worked,VERB,-,-,-
with,ADP,-,-,-
him,PRON,-,-,-
at,ADP,-,-,-
construction,NOUN,-,-,-
indef,ref,indef,,
about,ADV,-,-,-
3,NUM,-,-,-
years,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Mr.,PROPN,-,-,-
Brown,PROPN,-,-,-
worked,VERB,-,-,-
with,ADP,-,-,-
us,PRON,-,-,-
as,ADP,-,-,-
logistics,NOUN,-,-,-
indef,pred/prop,indef,,
",",PUNCT,-,-,-
and,CCONJ,-,-,-
due,ADJ,-,-,-
to,ADP,-,-,-
he,PRON,-,-,-
",",PUNCT,-,-,-
we,PRON,-,-,-
had,VERB,-,-,-
no,DET,-,-,-
delays,NOUN,-,-,-
in,ADP,-,-,-
needed,VERB,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Mr.,PROPN,-,-,-
Brown,PROPN,-,-,-
is,AUX,-,-,-
very,ADV,-,-,-
punctual,ADJ,-,-,-
",",PUNCT,-,-,-
have,VERB,-,-,-
good,ADJ,-,-,-
control,NOUN,-,-,-
and,CCONJ,-,-,-
auditing,NOUN,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Usually,ADV,-,-,-
resolving,VERB,-,-,-
little,ADJ,-,-,-
indef,nonref,indef,,
took,VERB,-,-,-
his,PRON,-,-,-
3,NUM,-,-,-
-,SYM,-,-,-
4,NUM,-,-,-
days,NOUN,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
bigger,ADJ,-,-,-
indef,nonref,indef,,
we,PRON,-,-,-
solved,VERB,-,-,-
with,ADP,-,-,-
he,PRON,-,-,-
in,ADP,-,-,-
1,NUM,-,-,-
-,SYM,-,-,-
2,NUM,-,-,-
month,NOUN,-,-,-
",",PUNCT,-,-,-
what,PRON,-,-,-
not,PART,-,-,-
stopped,VERB,-,-,-
the,DET,-,-,-
project,NOUN,-,-,-
def,ref,explanatory,,
.,PUNCT,-,-,-
-,-,-,-,-
He,PRON,-,-,-
is,AUX,-,-,-
perfect,ADJ,-,-,-
indef,pred/prop,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Please,INTJ,-,-,-
",",PUNCT,-,-,-
feel,VERB,-,-,-
free,ADJ,-,-,-
to,PART,-,-,-
contact,VERB,-,-,-
me,PRON,-,-,-
about,ADP,-,-,-
Mr.,PROPN,-,-,-
Brown,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
With,ADP,-,-,-
best,ADJ,-,-,-
regards,NOUN,-,-,-
",",PUNCT,-,-,-
John,PROPN,-,-,-
Man,PROPN,-,-,-
Koak,PROPN,-,-,-
",",PUNCT,-,-,-
Architecture,PROPN,-,-,-
Chief,PROPN,-,-,-
",",PUNCT,-,-,-
Clospole,PROPN,-,-,-
-,-,-,-,-
,,,,
hello,INTJ,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
tell,VERB,-,-,-
you,PRON,-,-,-
about,ADP,-,-,-
my,PRON,-,-,-
chores,NOUN,-,-,-
:,PUNCT,-,-,-
I,PRON,-,-,-
get,VERB,-,-,-
up,ADP,-,-,-
at,ADP,-,-,-
6:30,NUM,-,-,-
AM,NOUN,-,-,-
everyday,ADV,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
make,VERB,-,-,-
the,DET,-,-,-
def,ref,situational,,
after,SCONJ,-,-,-
I,PRON,-,-,-
get,VERB,-,-,-
up,ADP,-,-,-
every,DET,-,-,-
morning,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
do,VERB,-,-,-
the,DET,-,-,-
indef,ref,indef,,
def,nonref,situational,,
everyday,ADV,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
like,VERB,-,-,-
having,VERB,-,-,-
a,DET,-,-,-
clean,ADJ,-,-,-
house,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
set,VERB,-,-,-
the,DET,-,-,-
table,NOUN,-,-,-
before,SCONJ,-,-,-
we,PRON,-,-,-
have,VERB,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
wash,VERB,-,-,-
def,nonref,situational,,
after,SCONJ,-,-,-
we,PRON,-,-,-
eat,VERB,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
always,ADV,-,-,-
do,VERB,-,-,-
the,DET,-,-,-
shopping,NOUN,-,-,-
on,ADP,-,-,-
saturday,PROPN,-,-,-
afternoon,NOUN,-,-,-
because,SCONJ,-,-,-
I,PRON,-,-,-
do,AUX,-,-,-
n't,PART,-,-,-
have,VERB,-,-,-
indef,nonref,indef,,
to,PART,-,-,-
go,VERB,-,-,-
to,ADP,-,-,-
indef,nonref,indef,,
on,ADP,-,-,-
other,ADJ,-,-,-
days,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
often,ADV,-,-,-
walk,VERB,-,-,-
the,DET,-,-,-
the,DET,-,-,-
dog,NOUN,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
sunday,PROPN,-,-,-
afternoon,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
that,PRON,-,-,-
is,AUX,-,-,-
all,DET,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
look,VERB,-,-,-
forward,ADV,-,-,-
to,ADP,-,-,-
your,PRON,-,-,-
reply,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
August,PROPN,-,-,-
18,NUM,-,-,-
",",PUNCT,-,-,-
2013,NUM,-,-,-
To,ADP,-,-,-
whom,PRON,-,-,-
it,PRON,-,-,-
may,AUX,-,-,-
concern,VERB,-,-,-
:,PUNCT,-,-,-
I,PRON,-,-,-
higly,ADV,-,-,-
recommend,VERB,-,-,-
Andreas,PROPN,-,-,-
Meyer,PROPN,-,-,-
to,ADP,-,-,-
your,PRON,-,-,-
company,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
worked,VERB,-,-,-
with,ADP,-,-,-
Mr.,PROPN,-,-,-
Meyer,PROPN,-,-,-
for,ADP,-,-,-
ten,NUM,-,-,-
years,NOUN,-,-,-
at,ADP,-,-,-
Smith,PROPN,-,-,-
&,CCONJ,-,-,-
amp;amp,PROPN,-,-,-
;,PUNCT,-,-,-
Wesson,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Mr.,PROPN,-,-,-
Meyer,PROPN,-,-,-
was,AUX,-,-,-
an,DET,-,-,-
Ingenieur,PROPN,-,-,-
of,ADP,-,-,-
the,DET,-,-,-
IT,PROPN,-,-,-
at,ADP,-,-,-
Smith,PROPN,-,-,-
&,CCONJ,-,-,-
amp;amp,PROPN,-,-,-
;,PUNCT,-,-,-
Wesson,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
His,PRON,-,-,-
work,NOUN,-,-,-
was,AUX,-,-,-
very,ADV,-,-,-
efficently,ADV,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
and,CCONJ,-,-,-
he,PRON,-,-,-
got,VERB,-,-,-
an,DET,-,-,-
Award,PROPN,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
best,ADJ,-,-,-
def,ref,situational,,
to,PART,-,-,-
built,VERB,-,-,-
an,DET,-,-,-
pressure,NOUN,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
He,PRON,-,-,-
was,AUX,-,-,-
well,ADV,-,-,-
organized,VERB,-,-,-
and,CCONJ,-,-,-
a,DET,-,-,-
good,ADJ,-,-,-
team,NOUN,-,-,-
indef,pred/prop,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
If,SCONJ,-,-,-
you,PRON,-,-,-
have,VERB,-,-,-
any,DET,-,-,-
questions,NOUN,-,-,-
about,ADP,-,-,-
Anreas,PROPN,-,-,-
Meyer,PROPN,-,-,-
please,INTJ,-,-,-
feel,VERB,-,-,-
free,ADJ,-,-,-
to,PART,-,-,-
contact,VERB,-,-,-
me,PRON,-,-,-
Perry,PROPN,-,-,-
xxx@hollywood.com,PROPN,-,-,-
Sincerly,PROPN,-,-,-
",",PUNCT,-,-,-
-,-,-,-,-
,,,,
March,PROPN,-,-,-
30,NUM,-,-,-
",",PUNCT,-,-,-
2013,NUM,-,-,-
To,ADP,-,-,-
whom,PRON,-,-,-
it,PRON,-,-,-
may,AUX,-,-,-
concern,VERB,-,-,-
:,PUNCT,-,-,-
I,PRON,-,-,-
highly,ADV,-,-,-
recommend,VERB,-,-,-
Jorge,PROPN,-,-,-
Harrison,PROPN,-,-,-
to,ADP,-,-,-
your,PRON,-,-,-
company,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
worked,VERB,-,-,-
with,ADP,-,-,-
Jorge,PROPN,-,-,-
for,ADP,-,-,-
five,NUM,-,-,-
years,NOUN,-,-,-
at,ADP,-,-,-
PotPracy,PROPN,-,-,-
Company,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Mr.,PROPN,-,-,-
Harrison,PROPN,-,-,-
was,AUX,-,-,-
a,DET,-,-,-
excellent,ADJ,-,-,-
webdesign,NOUN,-,-,-
and,CCONJ,-,-,-
make,VERB,-,-,-
a,DET,-,-,-
nice,ADJ,-,-,-
indef,ref,indef,,
with,ADP,-,-,-
us,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
He,PRON,-,-,-
is,AUX,-,-,-
very,ADV,-,-,-
smart,ADJ,-,-,-
and,CCONJ,-,-,-
creative,ADJ,-,-,-
indef,pred/prop,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
He,PRON,-,-,-
have,VERB,-,-,-
a,DET,-,-,-
long,ADJ,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
large,ADJ,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
to,PART,-,-,-
work,VERB,-,-,-
with,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Please,INTJ,-,-,-
feel,VERB,-,-,-
free,ADJ,-,-,-
to,PART,-,-,-
contact,VERB,-,-,-
me,PRON,-,-,-
abaout,ADP,-,-,-
Jorge,PROPN,-,-,-
at,ADP,-,-,-
xxx@potpracy.com.br,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Sincerely,ADV,-,-,-
",",PUNCT,-,-,-
Michael,PROPN,-,-,-
Reis,PROPN,-,-,-
Vice,PROPN,-,-,-
President,PROPN,-,-,-
PotPracy,PROPN,-,-,-
Company,PROPN,-,-,-
-,-,-,-,-
,,,,
February,PROPN,-,-,-
23,NUM,-,-,-
",",PUNCT,-,-,-
2014,NUM,-,-,-
To,ADP,-,-,-
whom,PRON,-,-,-
it,PRON,-,-,-
may,AUX,-,-,-
concern,VERB,-,-,-
:,PUNCT,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
writing,VERB,-,-,-
to,PART,-,-,-
recomend,VERB,-,-,-
Luis,PROPN,-,-,-
Felipe,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
worked,VERB,-,-,-
with,ADP,-,-,-
Mr.,PROPN,-,-,-
Felipe,PROPN,-,-,-
for,ADP,-,-,-
two,NUM,-,-,-
years,NOUN,-,-,-
at,ADP,-,-,-
Ramah,PROPN,-,-,-
Projects,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Mr.,PROPN,-,-,-
Luis,PROPN,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
very,ADV,-,-,-
handfull,ADJ,-,-,-
indef,pred/prop,indef,,
and,CCONJ,-,-,-
he,PRON,-,-,-
is,AUX,-,-,-
very,ADV,-,-,-
creative,ADJ,-,-,-
and,CCONJ,-,-,-
has,VERB,-,-,-
an,DET,-,-,-
easy,ADJ,-,-,-
indef,ref,indef,,
with,ADP,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Please,INTJ,-,-,-
fell,VERB,-,-,-
free,ADJ,-,-,-
to,PART,-,-,-
contact,VERB,-,-,-
me,PRON,-,-,-
if,SCONJ,-,-,-
you,PRON,-,-,-
want,VERB,-,-,-
at,ADP,-,-,-
xxx@hotmail.com,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Sincerely,ADV,-,-,-
",",PUNCT,-,-,-
Thaynan,PROPN,-,-,-
Faria,PROPN,-,-,-
Projects,NOUN,-,-,-
Coordinator,NOUN,-,-,-
Ramah,PROPN,-,-,-
Projects,NOUN,-,-,-
-,-,-,-,-
,,,,
Hi,INTJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
planning,VERB,-,-,-
my,PRON,-,-,-
birthday,NOUN,-,-,-
def,ref,anaphoric,,
with,ADP,-,-,-
rock,NOUN,-,-,-
indef,nonref,indef,,
in,ADP,-,-,-
May,PROPN,-,-,-
on,ADP,-,-,-
Tuesday,PROPN,-,-,-
 ,NOUN,-,-,-
3th,NOUN,-,-,-
",",PUNCT,-,-,-
at,ADP,-,-,-
1,NUM,-,-,-
pm,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
 ,ADV,-,-,-
meet,VERB,-,-,-
at,ADP,-,-,-
my,PRON,-,-,-
home,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
sending,VERB,-,-,-
out,ADP,-,-,-
indef,ref,indef,,
on,ADP,-,-,-
email,NOUN,-,-,-
to,ADP,-,-,-
10,NUM,-,-,-
of,ADP,-,-,-
my,PRON,-,-,-
friends,NOUN,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
they,PRON,-,-,-
are,AUX,-,-,-
all,ADV,-,-,-
coming,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Adelya,PROPN,-,-,-
is,AUX,-,-,-
bringing,VERB,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Viktor,PROPN,-,-,-
is,AUX,-,-,-
choosing,VERB,-,-,-
some,DET,-,-,-
rock,NOUN,-,-,-
music,NOUN,-,-,-
CD,PROPN,-,-,-
's,PART,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
party,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
organizing,VERB,-,-,-
two,NUM,-,-,-
party,NOUN,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
making,VERB,-,-,-
the,DET,-,-,-
def,ref,situational,,
and,CCONJ,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
cleaning,VERB,-,-,-
the,DET,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
you,PRON,-,-,-
can,AUX,-,-,-
come,VERB,-,-,-
",",PUNCT,-,-,-
 ,PROPN,-,-,-
Rufina,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
there,PRON,-,-,-
happend,VERB,-,-,-
a,DET,-,-,-
bad,ADJ,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
my,PRON,-,-,-
town,NOUN,-,-,-
two,NUM,-,-,-
months,NOUN,-,-,-
ago,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,situational,,
disregarded,VERB,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
way,NOUN,-,-,-
of,ADP,-,-,-
oncoming,VERB,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
Fortunately,ADV,-,-,-
nobody,PRON,-,-,-
died,VERB,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
two,NUM,-,-,-
out,ADP,-,-,-
of,ADP,-,-,-
3,NUM,-,-,-
people,NOUN,-,-,-
were,AUX,-,-,-
injured,VERB,-,-,-
and,CCONJ,-,-,-
were,AUX,-,-,-
hospitalized,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
it,PRON,-,-,-
was,AUX,-,-,-
really,ADV,-,-,-
awfull,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Hi,INTJ,-,-,-
",",PUNCT,-,-,-
my,PRON,-,-,-
dear,ADJ,-,-,-
friend,NOUN,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
planning,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
with,ADP,-,-,-
the,DET,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
May,PROPN,-,-,-
6th,NOUN,-,-,-
on,ADP,-,-,-
Thursday,PROPN,-,-,-
at,ADP,-,-,-
1PM.we,PROPN,-,-,-
are,AUX,-,-,-
going,VERB,-,-,-
to,PART,-,-,-
meet,VERB,-,-,-
on,ADP,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
at,ADP,-,-,-
No,INTJ,-,-,-
.,PUNCT,-,-,-
#,SYM,-,-,-
-,-,-,-,-
Yellow,ADJ,-,-,-
Street,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
sending,VERB,-,-,-
out,ADP,-,-,-
30,NUM,-,-,-
invataions,NOUN,-,-,-
to,ADP,-,-,-
our,PRON,-,-,-
friends,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
making,VERB,-,-,-
chicken,NOUN,-,-,-
sandwiiches,NOUN,-,-,-
for,ADP,-,-,-
you,PRON,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
Rose,PROPN,-,-,-
are,AUX,-,-,-
bringing,VERB,-,-,-
some,DET,-,-,-
water,NOUN,-,-,-
and,CCONJ,-,-,-
wine,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
We,PRON,-,-,-
are,AUX,-,-,-
playing,VERB,-,-,-
dance,NOUN,-,-,-
indef,nonref,indef,,
for,ADP,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
think,VERB,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
would,AUX,-,-,-
be,AUX,-,-,-
very,ADV,-,-,-
wonderful,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
you,PRON,-,-,-
can,AUX,-,-,-
come,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Hi,INTJ,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
last,ADJ,-,-,-
friday,PROPN,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
city,NOUN,-,-,-
two,NUM,-,-,-
thiefs,NOUN,-,-,-
stole,VERB,-,-,-
the,DET,-,-,-
motocycle,NOUN,-,-,-
from,ADP,-,-,-
the,DET,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
but,CCONJ,-,-,-
the,DET,-,-,-
def,ref,situational,,
arrested,VERB,-,-,-
one,NUM,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
he,PRON,-,-,-
had,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
to,ADP,-,-,-
def,ref,situational,,
and,CCONJ,-,-,-
filmed,VERB,-,-,-
it,PRON,-,-,-
all,DET,-,-,-
",",PUNCT,-,-,-
he,PRON,-,-,-
published,VERB,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
into,ADP,-,-,-
web,NOUN,-,-,-
",",PUNCT,-,-,-
the,DET,-,-,-
def,ref,situational,,
fired,VERB,-,-,-
at,ADP,-,-,-
the,DET,-,-,-
thief,NOUN,-,-,-
but,CCONJ,-,-,-
not,PART,-,-,-
killed,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Few,ADJ,-,-,-
days,NOUN,-,-,-
ago,ADV,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
city,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Somebody,PRON,-,-,-
broke,VERB,-,-,-
in,ADP,-,-,-
administrative,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
stole,VERB,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
def,ref,situational,,
broke,VERB,-,-,-
down,ADP,-,-,-
a,DET,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
then,ADV,-,-,-
they,PRON,-,-,-
loadet,VERB,-,-,-
def,ref,anaphoric,,
in,ADP,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
def,ref,anaphoric,,
had,VERB,-,-,-
approximately,ADV,-,-,-
$,SYM,-,-,-
50000,NUM,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Two,NUM,-,-,-
days,NOUN,-,-,-
later,ADV,-,-,-
def,ref,situational,,
arrested,VERB,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
was,AUX,-,-,-
former,ADJ,-,-,-
security,NOUN,-,-,-
indef,id_pred,indef,,
and,CCONJ,-,-,-
his,PRON,-,-,-
mate,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
In,ADP,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
Moscow,PROPN,-,-,-
there,PRON,-,-,-
was,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
a,DET,-,-,-
indef,ref,indef,,
last,ADJ,-,-,-
night,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
def,ref,situational,,
stole,VERB,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
money,NOUN,-,-,-
from,ADP,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
was,AUX,-,-,-
about,ADV,-,-,-
$,SYM,-,-,-
150000,NUM,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
def,ref,anaphoric,,
killed,VERB,-,-,-
def,ref,explanatory,,
",",PUNCT,-,-,-
who,PRON,-,-,-
were,AUX,-,-,-
near,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
They,PRON,-,-,-
left,VERB,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
def,ref,anaphoric,,
very,ADV,-,-,-
fast,ADV,-,-,-
that,SCONJ,-,-,-
nobody,PRON,-,-,-
could,AUX,-,-,-
sow,VERB,-,-,-
or,CCONJ,-,-,-
arrested,VERB,-,-,-
and,CCONJ,-,-,-
stop,VERB,-,-,-
them,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
Hi,INTJ,-,-,-
Tom,PROPN,-,-,-
I,PRON,-,-,-
m,AUX,-,-,-
planning,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
for,ADP,-,-,-
my,PRON,-,-,-
sons,NOUN,-,-,-
6,NUM,-,-,-
birthday,NOUN,-,-,-
in,ADP,-,-,-
November,PROPN,-,-,-
on,ADP,-,-,-
Sunday,PROPN,-,-,-
26th,NOUN,-,-,-
",",PUNCT,-,-,-
at,ADP,-,-,-
12,NUM,-,-,-
am,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
want,VERB,-,-,-
to,PART,-,-,-
invite,VERB,-,-,-
you,PRON,-,-,-
to,ADP,-,-,-
my,PRON,-,-,-
home,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
ve,AUX,-,-,-
sent,VERB,-,-,-
out,ADP,-,-,-
indef,ref,indef,,
to,ADP,-,-,-
my,PRON,-,-,-
10,NUM,-,-,-
of,ADP,-,-,-
my,PRON,-,-,-
friends,NOUN,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
you,PRON,-,-,-
come,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
My,PRON,-,-,-
husband,NOUN,-,-,-
is,AUX,-,-,-
preparing,VERB,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
m,AUX,-,-,-
choosing,VERB,-,-,-
some,DET,-,-,-
CDs,NOUN,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
you,PRON,-,-,-
come,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
My,PRON,-,-,-
son,NOUN,-,-,-
is,AUX,-,-,-
very,ADV,-,-,-
gald,ADJ,-,-,-
to,ADP,-,-,-
your,PRON,-,-,-
coming,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Jessie,PROPN,-,-,-
-,-,-,-,-
,,,,
Hi,INTJ,-,-,-
Henry,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
planning,VERB,-,-,-
a,DET,-,-,-
dance,NOUN,-,-,-
indef,ref,indef,,
with,ADP,-,-,-
my,PRON,-,-,-
friends,NOUN,-,-,-
in,ADP,-,-,-
May,PROPN,-,-,-
on,ADP,-,-,-
Thursday,PROPN,-,-,-
6th,NOUN,-,-,-
",",PUNCT,-,-,-
at,ADP,-,-,-
1,NUM,-,-,-
pm,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
party,NOUN,-,-,-
def,ref,explanatory,,
is,AUX,-,-,-
for,ADP,-,-,-
No,INTJ,-,-,-
.,PUNCT,-,-,-
#,SYM,-,-,-
-,-,-,-,-
Yellow,ADJ,-,-,-
Street,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
have,AUX,-,-,-
sent,VERB,-,-,-
out,ADP,-,-,-
a,DET,-,-,-
inviation,NOUN,-,-,-
to,ADP,-,-,-
30,NUM,-,-,-
friends,NOUN,-,-,-
by,ADP,-,-,-
email,NOUN,-,-,-
.,PUNCT,-,-,-
